"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.7625,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.90341,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.90319,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.82845,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.80384,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.93019,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-02",100.1525,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-03",100.3946,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.598,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.7405,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.7896,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.7166,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.6041,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.5626,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.6859,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.9364,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.2826,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.7098,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.1349,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-03",102.4489,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-04",102.5618,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.5582,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.5327,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.5405,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.5715,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.5943,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.5774,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.5189,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.4107,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.2453,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.0715,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.951,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.9234,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.9181,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.8337,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-07",101.596,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.294,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-09",101.0526,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.969,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.9889,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-12",101.0419,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-01",101.074,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-02",101.0469,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.9058,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.6065,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.2565,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.99673,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.93382,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.98232,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.032,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0038,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.90434,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.75018,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.56242,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.41662,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.42179,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.65727,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.95882,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.1007,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.91185,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.55151,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.22837,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.09097,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.08107,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.12321,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.18682,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.29632,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.51967,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.9111,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.34,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6214,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6094,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4373,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2694,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.211,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2162,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1983,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0764,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.84595,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.49158,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.00879,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.54955,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.33077,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.51936,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.87672,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.0922,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.94778,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.62463,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.37771,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.3891,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.54504,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.68555,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.70959,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.69548,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.77249,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.03055,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.33881,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.50523,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.38597,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.1366,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.96592,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.01987,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.18681,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.3046,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.25468,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.1053,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-06",98.9526,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-07",98.86119,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-08",98.80806,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-09",98.77394,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-10",98.79643,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.00419,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.64655,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.938,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.4682,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.685,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-04",104.1399,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-05",104.0455,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.6125,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.9346,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.2129,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.6509,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.393,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.3036,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.2247,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.0655,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.8814,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.772,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8042,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8605,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7636,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3766,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.85661,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.41513,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.21175,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.16909,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.17619,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.13118,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.93419,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.42794,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.4903,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.43617,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.70218,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.64791,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.03701,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.6135,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.23469,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.81676,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.2878,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.58004,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.73297,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.7578,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.64109,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.47657,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.373,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.40987,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.53218,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.67017,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.77364,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.83054,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.81571,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.68621,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.44833,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.07825,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.5512,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.0026,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.62872,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.60883,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.85262,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.28108,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-10",97.84381,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-11",98.3515,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2022-12",98.53969,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2023-01",98.18753,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.55605,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.95722,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.60242,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.41818,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.29654,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.1146,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.0943,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-03",100.9488,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-04",100.7497,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-05",100.6175,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-06",100.5851,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-07",100.6345,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-08",100.7168,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-09",100.8708,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-10",100.8535,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-11",100.7276,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-12",100.6525,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-01",100.6498,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-02",100.6315,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-03",100.7014,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-04",100.7546,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-05",100.623,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-06",100.3335,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.84465,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-08",99.0602,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.30659,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-10",97.70428,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-11",97.49039,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-12",97.55542,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-01",97.90855,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.55275,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.28737,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.49487,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.47758,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.54382,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.60611,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.56987,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.36697,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.88418,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-11",98.2858,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.93373,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-01",97.88432,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-02",98.13271,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.57835,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.93237,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.13393,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.13987,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.96265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.80803,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.79739,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.06246,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.69604,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-12",100.2116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-01",100.3465,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-02",100.2288,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-03",100.0389,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.80376,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.50344,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.2699,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.0529,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.99728,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.12103,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.40694,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.75067,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.2495,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.679,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.8324,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.8214,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.7911,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.619,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.545,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.5919,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.76,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8766,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.1403,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.0048,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.7792,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6814,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.6685,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.7981,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9178,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.8831,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.6414,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.4816,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.4023,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.4268,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.4434,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.5159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.6636,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.6928,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.6718,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.7819,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.9437,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.0656,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.1576,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.2816,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.387,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.4025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.4539,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.5735,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.7081,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.8752,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",102.064,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",102.2361,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",102.3518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",102.3545,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",102.3656,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",102.3586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.3399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",102.3078,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.4626,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.6281,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.6358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.614,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.5136,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.3929,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",102.2549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",102.0599,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.8159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.6779,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.7727,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.9176,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.1605,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.3716,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.4073,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",102.4025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",102.4467,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",102.4579,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",102.4016,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",102.3392,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.3288,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.3079,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.4274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.5933,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.826,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.8794,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.7977,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.779,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.7535,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.6538,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.62,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.5848,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.5345,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.4246,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.1699,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.6353,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.1056,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.7184,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.5514,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.5179,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.6423,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.7224,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.6352,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.3299,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.8899,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.73127,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.88089,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.5931,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.8029,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.9925,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.0459,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.0196,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.7656,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.4257,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.1455,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.90046,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.71544,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.73067,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.72811,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.54716,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.38667,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.47099,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.9111,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.345,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.5033,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.5056,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.415,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3791,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.5294,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.8258,
